bankruptcy,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind
0,1873,0,40,308,7,5,48131,58900,82,695,13200,11000,2500,LOAN,,,97,0,1
0,1877,0,11,204,2,1,1994,3200,62,738,17044.24,16500,1945,LOAN,,,92,4000,0
0,1881,1,18,80,4,3,1596,13700,12,645,32450,31900,1000,LEASE,,,99,6750,1
0,1887,4,13,123,5,2,1350,2500,54,659,10998,9250,1998,LOAN,,,97,3235,1
0,1888,3,6,151,,,9998,0,0,594,19200,19815,2000,LOAN,,,87,1333.33,0
0,1890,0,19,200,5,2,3623,28700,13,783,31264.5,30065,7940.16,LEASE,,,78,5000,1
1,1892,4,16,267,6,2,726,7800,9,717,14995,14000,1000,LEASE,,,100,1750,1
0,1894,3,7,127,2,1,1045,4900,21,648,16353,15630,1500,LOAN,,,95,2860.1,0
0,1895,0,19,236,6,4,12653,43000,29,734,24750,25888,1899,LOAN,,,88,4041.67,0
0,1896,,,,,,,,0,,10100,9100,1000,LOAN,,,100,1083.33,1
0,1901,2,12,71,5,1,677,2833,24,627,17943,17000,830,LOAN,,,101,1800,1
0,1905,3,4,57,,1,1298,1529,85,686,19395,14175,3895,LOAN,,,109,5250,1
0,1908,14,27,244,4,4,10231,9368,100,793,18580,19625,0,LEASE,,,95,9000,0
0,1909,1,37,256,11,8,20042,30891,65,619,14887,13000,2000,LOAN,,,99,5220,1
0,1910,0,9,75,6,4,2862,16119,18,732,13311,13000,1500,LOAN,,,91,2583.33,1
0,1911,0,19,268,2,1,5,26500,0,770,12800,15100,0,LOAN,,,81,3166.67,1
0,1913,0,1,12,,,,,0,621,6750.25,8325,0,LOAN,,,81,750,1
1,1915,2,3,80,,,,,0,692,22302,22050,1000,LOAN,,,97,4583.34,1
0,1919,3,17,97,5,4,2037,10716,19,669,11929,9100,2929,LOAN,,,99,1505,1
0,1921,0,1,5,,1,423,600,71,,6925.95,7650,1000,LOAN,,,77,1350,1
0,1922,0,41,201,8,5,11781,26231,45,706,22114,20000,2500,LOAN,,,98,5333.33,0
0,1923,8,38,101,4,2,4768,30885,15,729,19660.18,18979,2920,LOAN,,,88,8416.67,0
0,1926,0,11,43,9,7,20717,22200,93,662,16390,16000,2100,LOAN,,,89,4250,1
0,1931,0,9,73,5,4,9864,11807,84,609,17000,17145,0,LOAN,,,99,2916.67,0
0,1932,0,24,226,5,4,661,32885,2,750,7421,5675,2920,LOAN,,,79,3333.33,1
0,1939,0,8,43,4,3,5865,7221,81,636,14740,14740,0,LOAN,,,100,2106.67,0
0,1942,4,9,262,5,2,682,1042,65,651,22546,23689,1546,LOAN,,,89,3000,0
0,1943,0,1,5,,,,,0,666,15465,13000,2500,LOAN,,,100,2400,1
0,1946,0,14,228,5,2,1056,16600,6,756,10700,0,0,LOAN,,,,4500,0
0,1952,1,17,46,11,9,18129,25800,70,660,23495,24000,1000,LOAN,,,94,5066.67,1
0,1955,0,32,414,9,7,28457,41968,68,662,24080,23450,2000,LOAN,,,94,7800,1
0,1957,1,33,324,9,6,12978,25176,52,,32146,43200,2500,LOAN,,,69,6666.67,1
0,1958,0,8,64,5,2,2582,400,100,659,14960,16145,0,LEASE,,,93,2208.33,0
0,1959,0,19,272,2,1,532,25400,2,806,16015,16000,1000,LOAN,,,94,3500,1
0,1960,1,5,23,4,3,1177,2168,54,648,8214.63,8100,343.62,LOAN,,,97,1200,1
0,1961,0,36,183,11,8,12508,102378,12,702,9000,9999,500,LOAN,,,85,20000,0
0,1962,0,8,108,,1,147,9100,2,757,27952,27912,2598,LOAN,,,91,3436.33,0
0,1964,0,7,147,,2,219,5200,4,760,17268,13500,0,LOAN,,,128,3000,1
1,1965,6,26,221,3,0,0,5510,0,655,29116.45,26975,3000,LOAN,,,97,3358.33,1
0,1971,0,15,275,2,1,595,29900,2,789,16267.5,15995,872.5,LOAN,,,96,4000,1
0,1974,0,3,46,1,1,39,1240,3,607,20000,21150,0,LOAN,,,95,2189,1
0,1976,1,23,133,7,5,7961,11058,72,670,22393,21350,2850,LOAN,,,92,4000,0
0,1979,0,11,201,5,4,9179,12116,76,633,21589.91,23884,0,LEASE,,,90,4850,0
0,1980,2,7,80,5,3,8077,20100,40,648,36951,35905,0,LEASE,,,103,7500,0
1,1981,6,19,185,,4,3144,21200,15,730,14712.06,15979,800,LOAN,,,81,2000,0
0,1983,1,16,202,5,4,11188,22543,50,711,15700,13145,0,LEASE,,,119,1520,0
0,1984,0,6,213,,1,17,15500,0,795,13349,13269,0,LOAN,,,101,1900,0
0,1986,2,7,144,2,1,105,4500,2,681,10592.75,10000,1000,LOAN,,,96,2012,1
0,1988,0,8,42,5,3,7074,7172,99,600,14859,10000,5859,LOAN,,,90,2500,1
0,1992,0,19,156,3,1,162,6700,2,798,18034.36,16000,0,LEASE,,,113,3500,1
0,1997,3,12,184,7,5,8857,8722,100,589,17287,18738,0,LEASE,,,92,4333.33,0
0,2002,1,11,71,2,1,81,2063,4,649,23250,21636,1614,LEASE,,,100,2916.67,0
0,2004,6,19,362,4,1,4209,5700,74,659,23209,26045,250,LOAN,66,23111.13,89,3200,0
0,2005,0,7,41,,3,1802,7921,23,727,15928.24,15235,0,LOAN,,,96,833.33,0
0,2006,0,9,326,2,1,1612,15450,10,808,17015,20724,3000,LOAN,,,68,7800,1
0,2010,0,21,164,4,2,6575,31137,21,760,26970,32905,3575,LOAN,,,71,6500,0
0,2011,2,12,34,7,2,506,700,72,606,15314,14435,1500,LOAN,,,96,1627,0
0,2014,1,31,159,12,9,32419,60900,53,649,24350,27106,3500,LOAN,,,77,5416.67,0
0,2015,0,38,134,5,2,8544,37700,23,773,18780,17900,2000,LOAN,,,94,5000,1
0,2016,1,17,239,4,2,3896,56520,7,781,15938,16000,0,LOAN,,,100,0,1
0,2018,1,8,74,3,2,1716,6100,28,725,29247,23680,1250,LEASE,,,118,4950,0
0,2019,5,25,162,5,3,8749,10539,83,605,23600,19950,4600,LOAN,,,95,8800,1
0,2022,8,26,401,3,2,399,3300,12,622,9960.48,8800,2000,LOAN,,,90,1430,1
0,2023,0,29,169,5,2,1261,8567,15,732,23072,22420,2295,LOAN,,,93,3166.67,0
0,2024,3,11,74,,3,6646,16800,40,676,14014,12375,1500,LOAN,,,101,1500,1
0,2025,2,42,206,5,2,16496,31816,52,683,29539.37,29000,5959,LOAN,,,81,18333.33,1
0,2026,0,27,149,7,4,21907,15994,100,730,19361,15000,2000,LOAN,,,116,6000,1
0,2027,0,19,197,4,2,8384,40754,21,705,24500,25000,3000,LEASE,,,86,4166.67,1
0,2028,1,19,256,6,5,20756,24662,84,656,13500,12500,1500,LOAN,,,96,1500,1
0,2030,0,33,246,6,2,599,14755,4,754,32300,28600,2000,LOAN,,,106,2983.33,1
0,2039,2,40,426,11,5,7118,123466,6,693,27400,21182,4306,LEASE,,,109,5500,0
0,2040,0,7,88,3,2,3221,13500,24,759,29826,32255,500,LOAN,,,91,4166.67,0
0,2041,7,21,295,6,2,2320,2706,86,626,33439,34950,0,LEASE,,,96,5666.67,0
0,2042,,,,,,,,0,,14750,14000,1750,LOAN,,,93,2280,0
0,2045,5,26,226,9,5,8221,11750,70,659,28483,25890,0,LOAN,,,110,4700,0
0,2047,1,8,179,4,1,773,7000,11,763,34998.02,34000,0,LEASE,,,103,5653.33,1
0,2049,1,7,136,4,3,15022,14700,100,677,13800,13350,500,LOAN,,,100,3700,1
0,2055,0,2,7,2,1,490,400,100,512,8562.06,8950,0,LOAN,,,96,1350,1
0,2058,0,6,39,4,1,457,457,100,662,10647.62,9500,1000,LOAN,,,102,1500,1
0,2059,0,5,30,3,1,237,540,44,711,19932,19775,1200,LOAN,,,95,2800,1
0,2065,2,12,177,7,5,10630,15353,69,640,19794,21200,0,LOAN,,,93,6500,1
0,2068,6,14,72,8,2,638,925,69,630,21400,22150,0,LOAN,,,97,2515,0
0,2074,4,21,171,6,2,3232,3400,95,631,17999,18900,600,LEASE,,,92,2666.67,1
0,2076,0,7,318,,2,1015,22600,4,796,15875,17150,5875,LOAN,,,58,2083.33,0
0,2077,0,4,30,,1,9,7719,0,712,10742,11725,4000,LOAN,,,58,1041.67,1
0,2079,1,22,268,5,3,9447,24680,38,642,14647.5,13000,3000,LOAN,,,90,2083.33,0
0,2083,6,29,79,6,4,8213,15413,53,612,25218,25295,2000,LOAN,,,92,3916.67,1
0,2089,1,39,247,9,8,18581,53886,34,621,11800,11000,1500,LOAN,,,94,3000,1
0,2096,,,,,,,,0,,10480,11000,0,LOAN,,,95,1516.66,1
0,2097,0,35,208,10,7,13153,29893,44,642,12637,11850,0,LOAN,,,107,2850,1
0,2098,0,5,67,4,3,4468,4920,91,691,20700,22340,1250,LEASE,,,87,1024,0
0,2099,0,27,321,7,5,2056,71148,3,816,40753,37275,9719,LOAN,,,83,25000,0
0,2104,1,6,101,3,1,235,5954,4,706,14443.38,11000,250,LOAN,,,129,3125,1
0,2105,3,30,312,14,11,26784,36444,73,706,26608,25232,0,LOAN,,,105,6866.67,0
0,2107,0,27,105,11,8,10495,28922,36,710,22609,20000,979,LOAN,,,108,3206.67,1
0,2108,9,19,55,2,0,0,1534,0,656,12000,12225,0,LOAN,,,98,4500,1
0,2109,3,26,150,8,3,1049,20543,5,773,29747.1,29642,0,LOAN,,,105,8750,0
0,2111,1,21,343,9,6,2927,36453,8,728,23886.27,23886.27,0,LEASE,,,100,3750,1
0,2113,0,5,39,5,4,3321,4000,83,580,11500,14000,0,LOAN,,,82,1566.67,1
0,2121,0,7,52,7,2,1381,1918,72,675,16345,14975,0,LEASE,,,109,3333.33,1
0,2123,1,30,111,8,3,16438,30100,55,641,30054,1,3000,LOAN,,,,1733.33,0
0,2127,0,4,33,,,,,0,641,5999,0,399,LOAN,,,,1458.33,0
0,2128,2,30,480,7,6,16233,29611,55,678,10667,8800,2000,LOAN,,,98,2100,1
0,2133,0,8,60,2,1,670,2517,27,740,29930,26000,4000,LOAN,,,100,3050,0
0,2134,4,16,60,,,9998,9998,100,641,17379,13849,0,LOAN,,,100,2200,0
0,2141,0,5,27,3,2,1249,4400,28,692,17400,14500,1000,LOAN,,,113,1583.33,1
0,2142,0,14,58,5,1,950,5800,16,766,18500,18045,0,LEASE,,,103,2668.17,0
0,2147,3,22,233,7,6,3318,23800,14,711,17000,19000,0,LOAN,,,89,2916.67,1
0,2148,0,14,198,4,1,925,38621,2,752,21815,18575,0,LOAN,,,117,2588,1
0,2150,1,23,141,4,1,381,25600,1,772,16995,15000,2583.72,LOAN,,,96,3960,1
0,2161,3,8,66,4,2,701,941,74,660,21513,15000,6513,LOAN,,,100,2700,1
0,2162,1,16,134,7,5,8871,7214,100,646,13992,14000,0,LOAN,,,100,1833.33,1
0,2163,0,8,53,3,1,509,4450,11,744,16811,16800,4000,LEASE,,,76,1758.33,0
1,2169,1,29,154,5,2,2241,51300,4,651,5812,0,0,LOAN,,,,4166.67,0
0,2171,2,11,90,3,1,689,1015,68,734,24871.23,27175,738.56,LEASE,,,89,3500,1
0,2177,0,29,208,4,3,3177,44700,7,798,9195,9250,200,LOAN,,,97,4333,1
0,2178,1,2,4,,2,800,824,97,667,16000,16358,0,LEASE,,,98,6600,0
0,2179,7,32,369,9,3,7513,10848,69,646,17900,19750,3000,LEASE,,,75,5200,1
0,2181,0,6,41,2,0,0,2000,0,650,21673,20120,0,LEASE,,,108,1900,0
0,2186,0,1,5,,,,,0,,29342,28542,800,LOAN,,,100,6566.67,0
0,2187,0,1,62,,,,,0,702,10634,9400,1500,LOAN,,,97,1166.67,1
0,2189,0,10,52,4,1,6579,8000,82,642,27062,23785,4062,LEASE,,,97,2160,0
0,2190,0,23,153,6,3,8152,17500,47,642,8119,9000,0,LOAN,,,90,4000,1
0,2194,0,3,17,2,1,90,500,18,636,19525.5,16250,3540,LOAN,,,98,1916.67,1
0,2195,7,28,427,10,4,3817,7479,51,646,22250,18500,2250,LOAN,,,108,5000,1
1,2197,3,15,107,,,,,0,620,15600,17350,0,LOAN,,,90,4500,1
0,2199,0,80,360,30,28,209633,439147,48,695,29104.51,30885,0,LEASE,,,94,21666.67,0
0,2201,10,14,221,3,1,328,348,94,623,11092,10950,850,LOAN,,,94,24563.33,1
0,2202,0,10,94,5,4,5783,9464,61,677,15692,14000,390,LOAN,,,109,1891,1
0,2207,1,17,81,2,1,1788,15490,12,654,14153,11000,3000,LOAN,,,101,1583.33,1
0,2208,0,11,236,7,4,20928,35300,59,709,10984.49,12550,0,LOAN,,,88,3250,1
0,2210,0,1,32,,1,734,4300,17,744,15927,10625,4500,LOAN,,,108,1083.33,1
0,2211,1,3,41,2,1,785,1097,72,612,19564,18510,1500,LOAN,,,98,3377,0
0,2213,2,20,161,3,2,3219,2200,100,641,4521,6500,0,LOAN,,,70,4600,1
0,2219,0,1,3,,,,,0,,24361,20100,4361,LOAN,,,100,3000,1
0,2220,3,28,342,9,4,1840,45300,4,730,15868,16340,4500,LOAN,,,70,3813.33,0
0,2221,7,15,178,,0,0,635,0,654,31644,30000,9759,LOAN,,,73,9166,0
0,2222,0,13,131,3,1,16,15000,0,792,17250,17000,6000,LOAN,,,66,3333.33,1
0,2224,3,13,128,2,1,830,1330,62,652,10000,7950,2150,LOAN,,,99,2083.33,1
0,2226,3,9,39,8,5,1353,1682,80,612,16140,19470,0,LEASE,,,83,7000,0
0,2231,0,1,12,,,,,0,724,12492,11850,2992,LOAN,,,80,1040,1
0,2232,1,20,162,2,0,0,15000,0,670,14700,14475,1000,LOAN,,,95,9166.67,1
0,2233,0,16,360,7,5,2211,37081,6,815,29339,28253,18068,LOAN,,,40,1833.33,0
0,2234,2,9,50,6,1,949,1000,95,619,7200,7599,500,LOAN,,,88,4000,0
0,2235,,,,,,,,0,,15324,16000,1250,LOAN,,,88,2000,0
0,2236,1,3,34,,1,387,787,49,631,9500,12325,0,LOAN,,,77,2700,1
0,2238,2,18,199,3,1,1118,6800,16,665,24035,21050,2984.54,LOAN,,,100,3583.33,1
0,2239,0,18,160,7,2,5103,14163,36,788,14099,11000,2500,LOAN,,,105,6400,1
0,2240,1,12,262,3,2,543,2891,19,666,26932,25138,3675,LOAN,,,93,5000,0
0,2241,0,13,109,4,3,4303,19822,22,718,27000,26900,1000,LOAN,,,97,4600,0
0,2242,6,7,55,2,1,470,825,57,638,20615,19775,3500,LOAN,,,87,2700,1
0,2244,0,30,113,7,6,13168,45594,29,679,18114,17000,1000,LOAN,,,101,2500,1
0,2245,0,38,182,18,13,44908,49911,90,701,18560,17139,0,LEASE,,,108,5973.34,0
1,2251,21,34,105,,3,6144,10800,57,620,26497.17,26235,1000,LOAN,,,93,2375,0
0,2252,3,12,205,11,8,3922,5202,75,637,31700,31340,1000,LOAN,,,90,7000,1
0,2257,0,8,81,,0,0,1200,0,766,16307,16995,4500,LOAN,,,69,1666.67,0
1,2262,6,33,205,4,1,40,40,100,656,25603,25240,260,LOAN,,,94,3250,0
0,2263,2,17,204,8,6,7054,13158,54,645,5300,5000,500,LOAN,,,96,9000,1
0,2271,,,,,,,,0,,10250,10350,0,LOAN,,,99,17428,1
0,2274,0,12,347,,1,71,32700,0,755,28637,30768,12257,LOAN,,,53,3000,0
0,2276,7,36,130,4,2,597,16798,4,641,13793,10000,3800,LOAN,,,100,2824.33,1
1,2277,3,15,120,2,1,9991,10000,100,704,22756,19350,1602,LOAN,,,109,25057.67,0
0,2279,0,25,380,10,4,9922,25157,39,673,16159,16000,100,LOAN,,,100,6250,1
0,2280,7,22,144,6,3,8460,10283,82,672,5825,5825,0,LOAN,,,100,5200,1
0,2286,0,8,65,3,2,533,7210,7,761,17262,17262,2700,LOAN,,,84,2583.33,0
1,2287,5,13,197,5,4,1334,2157,62,645,5406,5425,1000,LOAN,,,81,5550,1
0,2288,3,20,113,9,5,5830,13490,43,641,14900,13204,2250,LOAN,,,96,5666.67,0
0,2289,0,11,423,4,0,0,1423,0,776,15900,15980,0,LOAN,,,99,3300,0
0,2290,3,9,64,,1,21,17872,0,688,30510,31450,0,LOAN,,,97,14166.67,1
0,2291,0,17,168,3,1,4093,10500,39,729,20800,19500,3000,LOAN,,,91,0,0
0,2292,0,2,9,,2,1364,1625,84,626,7673.76,11425,0,LOAN,,,67,2750,1
0,2295,1,3,101,,,9998,0,0,638,23877,22900,1000,LOAN,,,100,3333.33,1
0,2300,1,2,46,,2,38,1100,3,626,13530,12800,1500,LOAN,,,94,4840,1
0,2304,0,3,52,,0,0,400,0,743,29645,310005,0,LEASE,,,10,2600,0
0,2308,1,33,202,7,6,2023,22281,9,705,13748,14026,2000,LOAN,,,84,2500,0
0,2312,,,,,,,,0,,18676,18700,0,LEASE,,,100,1510,1
0,2314,3,38,276,3,2,6263,39600,16,711,17545,18000,2000,LEASE,,,86,216.67,1
0,2315,0,3,23,2,1,339,939,36,696,17344,14000,2344,LOAN,,,107,1600,1
0,2318,0,27,134,3,2,979,31989,3,767,15307,15220,2395,LOAN,,,85,5000,0
0,2319,5,13,70,6,4,5456,5304,100,647,30091.7,26447,3691.7,LEASE,,,100,6666.67,0
1,2320,7,28,240,9,3,7505,8284,91,657,14700,14700,0,LOAN,,,100,7809,1
0,2326,7,12,335,3,1,331,6700,5,572,7250,7000,1000,LOAN,,,89,2500,1
0,2333,1,26,99,8,7,1831,26267,7,659,14642,13945,500,LOAN,,,101,1900,0
0,2334,6,26,146,7,4,2174,16519,13,584,39000,42100,0,LEASE,,,93,8300,0
0,2338,1,11,212,,2,756,15620,5,699,22973,22700,4000,LOAN,,,84,3333.33,0
0,2339,0,12,134,2,1,3668,11800,31,767,28927,26895,0,LOAN,,,108,2583.33,0
0,2341,1,4,71,1,0,0,2000,0,702,24800,28779,300,LOAN,,,85,1900,1
0,2346,0,33,157,6,3,15267,35800,43,720,30399,27959,0,LEASE,,,109,4300,0
0,2347,14,27,223,5,4,2052,2000,100,644,13900,11600,2400,LOAN,,,99,9833.33,1
1,2352,12,22,114,,2,3891,3365,100,719,19940,18900,0,LOAN,,,106,5278,1
0,2354,0,34,160,7,1,226,8338,3,756,11591.49,10400,0,LOAN,,,111,4000,1
0,2355,3,25,287,7,5,13736,29426,47,600,17000,16030,1000,LOAN,,,100,2500,0
1,2356,10,35,262,6,1,86,800,11,646,28721,27721,4766,LOAN,,,86,840,0
0,2357,2,26,292,,5,3410,53892,6,682,13243.68,15000,2500,LOAN,,,72,3781,1
1,2360,3,5,44,,,,,0,617,16997,13865,4597,LOAN,,,100,1800,0
0,2361,1,26,198,6,3,11865,50654,23,696,24563,24500,1471,LOAN,,,94,4666,1
0,2364,0,6,284,2,1,1757,5751,31,782,18494,19625,3500,LOAN,,,76,1499.92,0
0,2374,0,3,41,,,,,0,654,16652,15650,1152,LOAN,,,99,2083.33,1
0,2385,,,,,,,,0,,5788,5400,2000,LOAN,,,70,0,1
0,2386,2,6,79,,,,,0,665,15798.83,16059,0,LEASE,,,98,3000,0
1,2387,9,16,184,,3,2479,3141,79,564,25239.89,22900,3000,LEASE,,,97,3839,1
0,2388,1,13,91,3,2,3761,4590,82,658,32146,32200,2946,LOAN,,,91,3437,0
0,2389,0,18,122,6,4,3082,41475,7,773,21650,19425,0,LOAN,,,111,2400,1
0,2392,1,11,217,,,9998,0,0,725,15995,15050,0,LOAN,,,112,2000,1
0,2397,0,13,70,8,0,0,2100,0,677,21250,20950,3000,LOAN,,,87,2916.67,1
0,2398,5,16,245,6,2,2538,5300,48,680,13084,11850,800,LOAN,,,104,6500,1
0,2400,3,19,123,,1,9033,2700,100,683,11500,9200,2700,LOAN,,,101,1125,1
0,2406,16,27,138,,3,2333,2647,88,615,19144.85,19595,1475.09,LEASE,36,17610.76,90,5250,0
1,2413,14,25,392,4,3,6107,9620,63,640,44740,39400,5340,LEASE,,,107,5000,0
0,2414,0,16,136,,8,12636,20364,62,672,23220.94,21100,0,LEASE,,,110,2400,1
0,2417,1,14,77,7,2,11261,11500,98,645,25300,21927,3300,LEASE,,,100,3166.67,0
0,2419,0,55,136,10,7,36373,31200,100,674,21948,24709,0,LEASE,,,89,3900,1
0,2421,1,20,114,6,2,7726,27869,28,683,10585,10000,0,LOAN,,,110,2000,1
0,2424,1,60,217,17,13,54139,55703,97,619,16000,15000,1000,LOAN,,,100,0,1
0,2425,2,13,69,6,1,975,975,100,686,12440.63,8550,3040.63,LOAN,,,110,3666.66,1
0,2426,2,27,231,5,2,4752,5296,90,645,29808,25280,4528,LEASE,,,100,3288.08,0
0,2428,0,2,29,2,1,242,8400,3,726,12476,9650,6000,LOAN,,,67,800,1
0,2429,0,3,31,1,0,0,1300,0,758,10000,6800,1500,LOAN,,,125,1600,1
0,2430,0,32,182,6,4,2100,60800,3,771,22000,20725,0,LOAN,,,106,7583.33,1
0,2432,1,15,197,,3,5485,12964,42,668,24192,25088,1000,LOAN,,,92,2083.33,0
0,2433,0,29,151,3,1,7191,17732,41,718,28765,27220,3000,LOAN,,,95,6125,1
0,2441,11,50,185,12,11,21422,43579,49,627,36157,39115,2250,LEASE,,,87,6575,0
0,2442,5,18,117,5,3,5509,2242,100,678,22050,22050,1000,LOAN,,,95,7500,0
0,2444,3,47,129,9,3,813,16200,5,638,18920.95,22046,0,LEASE,,,86,3354.17,0
0,2457,0,1,11,,1,128,800,16,656,21496,21175,5000,LOAN,,,78,2500,1
0,2464,1,26,208,5,2,4108,10000,41,678,13680.44,12900,1000,LOAN,,,98,4324,1
1,2466,2,14,327,6,4,851,14773,6,704,46401,44124,0,LEASE,,,105,6250,0
0,2467,0,12,48,8,7,6934,7591,91,634,19374,16000,3374,LOAN,,,100,2300,1
1,2470,4,15,95,2,1,484,5913,8,672,19527,18267,2000,LOAN,,,96,2950,0
0,2471,1,3,55,,,,,0,638,11798,11000,0,LOAN,,,107,4000,1
0,2473,0,16,130,5,4,13812,37653,37,737,13045,11275,4000,LOAN,,,80,2480,1
0,2476,0,16,115,2,0,0,16500,0,776,27290,29675,2137,LOAN,,,78,8860,0
0,2477,0,50,184,10,7,11121,58921,19,641,27875,32375,0,LEASE,,,86,8333.33,0
0,2479,3,35,144,6,4,6605,38300,17,643,11900,11944,0,LOAN,,,100,2708.33,0
0,2482,1,16,137,6,3,4152,22350,19,688,24087,23366,0,LEASE,,,103,5833.33,0
0,2484,0,7,197,,1,2350,10000,24,798,11000,11000,7000,LOAN,,,36,3416.67,1
0,2485,0,20,115,7,2,4743,17000,28,731,6995,5775,2960.37,LOAN,,,70,1000,1
0,2487,2,26,89,4,2,539,5300,10,659,20250,20250,0,LOAN,,,100,3700,1
0,2491,0,2,112,,2,3862,8500,45,693,5000,5000,0,LOAN,,,100,2666.67,1
0,2493,1,28,185,12,9,18763,23889,79,589,15300,14800,500,LOAN,,,100,3583.33,1
0,2499,1,9,81,6,5,6897,8778,79,624,5200,4599,1000,LOAN,,,91,4000,0
1,2502,9,18,178,2,1,818,2800,29,683,23234,15500,6234,LOAN,,,110,1173,1
0,2503,7,28,164,7,4,5707,9014,63,630,7000,6399,1200,LOAN,,,91,6200,0
0,2504,,,,,,,,0,,11800,11000,800,LOAN,,,100,3088,1
0,2506,0,1,9,,,,,0,649,15729,13300,2429,LOAN,,,100,4962.67,1
0,2508,0,4,19,3,2,503,1819,28,659,21699,21064,908,LOAN,,,99,2700,0
0,2509,1,8,155,5,4,9067,26800,34,682,5378,5500,0,LOAN,,,98,2666.67,1
0,2511,0,11,131,,1,3380,10600,32,733,28209,29336,0,LOAN,,,96,4025,0
0,2513,0,2,16,3,2,261,2572,10,693,19936,17215,1000,LEASE,,,110,1666.67,0
0,2515,0,7,53,3,1,722,1954,37,663,27446,27225,6000,LOAN,,,79,3400,0
0,2516,0,21,304,,2,1010,27300,4,804,28480.05,27500,12000,LOAN,,,60,0,0
0,2520,0,6,114,,4,5907,4454,100,677,11543,10300,1300,LOAN,,,99,2900,1
0,2525,3,16,123,6,3,6510,8800,74,678,20200,22870,0,LEASE,,,88,6450,0
0,2526,0,20,190,4,1,5072,0,0,726,29756,31000,0,LEASE,,,96,8333.33,0
0,2527,0,41,213,8,6,18410,50466,36,732,12580,12250,640,LEASE,,,97,2333.33,1
0,2531,,,,,,,,0,,19485.95,15335,4150.95,LEASE,,,100,1500,0
0,2532,1,16,149,7,4,1319,3597,37,653,15966,15200,1000,LOAN,,,98,3300,1
0,2546,1,25,117,8,4,3833,7124,54,656,34915,30000,4915,LOAN,,,100,4225,1
0,2547,5,9,148,2,1,347,700,50,638,27219,29773,500,LOAN,,,90,2841,0
1,2550,5,18,164,4,3,5170,6211,83,621,14700,16975,1800,LOAN,,,76,3500,1
0,2552,2,19,141,6,5,10029,16200,62,637,28920,29113,3500,LOAN,,,87,7500,0
0,2553,0,15,104,8,7,14158,27372,52,711,6695,0,0,LOAN,,,,3200,0
0,2554,6,13,111,5,4,1078,1620,67,644,16225,14600,1725,LOAN,,,99,3000,1
0,2559,3,14,134,,,9998,0,0,638,10114,10500,714,LOAN,,,90,3088.08,1
0,2561,1,14,69,5,3,6459,14300,45,630,12840,14250,0,LOAN,,,90,2500,1
0,2562,5,33,124,3,0,0,1500,0,683,32540,29736,230,LOAN,,,107,2425,0
1,2567,4,4,13,2,1,1154,1223,94,633,25000,28445,1000,LEASE,,,84,5200,0
0,2568,19,29,78,12,8,2880,4459,65,701,17730,15000,2050,LOAN,,,105,6046.67,1
0,2569,3,25,162,7,4,3911,15890,25,715,15530,14790,0,LOAN,,,105,7083.33,0
0,2570,0,15,71,13,12,14699,16577,89,623,13107,11375,1207,LOAN,,,88,2300,1
0,2573,0,7,200,4,2,1895,7500,25,770,12768.68,12500,10500,LOAN,,,18,11333.33,1
1,2574,2,13,179,6,4,9451,13760,69,647,17530,15500,2071,LOAN,,,100,5272,1
0,2577,,,,,,,,0,,7478,7500,0,LOAN,,,100,1126.66,1
0,2580,2,59,271,8,7,7505,39376,19,643,19460,16000,3460,LOAN,,,100,7199.99,1
0,2589,0,9,104,1,0,0,2000,0,716,7403,4500,1500,LOAN,,,131,2700,1
0,2590,0,19,505,,4,2745,43462,6,765,28125,29200,1100,LOAN,,,93,3000,1
0,2591,0,0,2,,0,0,0,0,642,15500,15650,100,LOAN,,,98,6800,0
0,2597,1,10,52,9,6,1487,3600,41,677,15875,15225,1000,LOAN,,,98,2166.67,1
1,2598,4,37,151,8,3,1388,2858,49,638,22000,22000,0,LOAN,,,100,4083.33,1
0,2600,2,10,40,4,2,66,3000,2,653,9425,9425,0,LOAN,,,100,1475,1
0,2601,4,32,125,9,6,1453,7404,20,610,19820,19890,0,LEASE,,,100,2500,0
0,2607,3,7,141,,,9998,9998,100,622,13900,13025,3000,LOAN,,,84,1700,1
0,2608,0,15,108,5,2,3578,6326,57,764,22500,19900,1624,LOAN,,,105,4500,1
0,2613,,,,,,,,0,,17570.3,17142,1000,LOAN,,,97,1100,0
0,2615,0,31,162,8,6,8450,27678,31,752,6800,0,0,LOAN,,,,5000,0
0,2621,0,10,34,4,0,0,500,0,682,17920,15600,4000,LOAN,,,89,2380,1
0,2622,0,29,163,7,6,4269,16553,26,696,7979,7500,500,LOAN,,,100,3083.33,1
0,2623,2,27,189,5,2,676,15456,4,713,12614,13000,1000,LOAN,,,89,3333.33,1
0,2625,0,13,124,,3,9293,47992,19,684,19995,21000,0,LEASE,,,95,2500,1
0,2627,1,15,127,2,1,150,17435,1,679,16834.7,17500,0,LOAN,,,96,4135,1
0,2628,1,54,364,9,5,7733,14323,54,640,24910,16755,8155,LOAN,,,112,5750,0
0,2630,0,4,98,,0,0,8000,0,746,16037.35,15000,4490,LOAN,,,77,2816.67,1
