bankruptcy,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind,bad,weight
1,1306,17,53,288,12,8,23346,36529,64,583,15818,15660,1678,LEASE,36,14984.06,96,7500,0,1,1
0,1308,0,40,277,6,3,12182,15200,80,638,21000,23000,0,LEASE,48,20960,91,6000,1,0,4.75
0,1310,2,30,243,5,3,102,20927,0,686,11300,10200,2000,LOAN,36,8902.4,91,3000,1,0,4.75
0,1311,1,31,125,11,4,8103,59138,14,715,30286,30095,500,LEASE,60,30331,101,2800,0,0,4.75
0,1313,5,24,245,11,10,13886,19278,72,617,18531,20145,0,LEASE,63,20285.69,101,3300,1,1,1
0,1315,0,25,90,9,7,9348,27574,34,687,9435,7025,2000,LOAN,54,9981.06,142,2000,1,0,4.75
0,1316,0,7,52,1,0,0,5750,0,708,24395,24425,2541.12,LEASE,63,21853.88,89,2050,1,0,4.75
0,1317,2,26,253,3,1,60,19300,0,744,24490,19800,1500,LOAN,66,17436.65,116,1916.67,0,0,4.75
0,1318,1,3,89,,1,342,10600,3,,10581.77,12575,0,LEASE,48,10581.77,84,1666.67,1,1,1
0,1319,1,23,131,5,3,10256,45770,22,692,26800,27100,0,LOAN,66,26876.99,99,7000,0,0,4.75
0,1320,0,23,143,2,2,4036,41700,10,742,28263,28675,8000,LOAN,72,20398.25,71,5408.33,1,0,4.75
0,1321,5,8,59,,,9998,9998,100,675,20157,18250,688,LOAN,60,19553.14,107,1664,0,0,4.75
0,1324,0,13,326,2,0,0,32200,0,773,6935,6799,500,LOAN,36,6338.78,95,4500,0,0,4.75
0,1326,8,22,193,7,4,6417,14375,45,646,14850,13150,1452,LOAN,60,13279.82,101,3000,1,0,4.75
0,1327,3,8,77,2,1,1182,1600,74,591,30856,29490,2000,LEASE,63,30596.56,104,4125,0,0,4.75
1,1330,2,16,256,6,4,5022,5245,96,666,11225,10650,500,LOAN,60,11874.5,111,2000,1,0,4.75
0,1331,0,14,254,3,2,3033,21700,14,747,15500,12925,2000,LOAN,60,15296.72,118,2830.53,1,0,4.75
1,1332,9,25,114,7,2,443,588,75,647,22008,22845,2568,LOAN,66,18564.37,85,6833.34,0,0,4.75
0,1333,0,18,162,3,2,5089,38000,13,739,10000,26979,0,LOAN,24,10152,38,1666.67,0,0,4.75
1,1335,14,31,144,4,1,10,341,3,636,18244.5,17750,0,LEASE,63,18244.5,103,2000,1,1,1
0,1336,0,32,166,4,2,1057,21460,5,772,11908,12000,0,LEASE,48,12728.84,106,5416.67,1,1,1
0,1337,7,28,159,4,3,2862,5903,48,673,22540,25120,2500,LOAN,72,20125,80,6660,0,0,4.75
0,1338,0,14,225,7,5,23911,35400,68,709,24295.93,23000,0,LEASE,60,25919.73,113,3258.33,0,0,4.75
0,1342,0,34,254,5,3,3848,32738,12,760,96692.33,93280,0,LEASE,60,96692.33,104,5833.33,0,1,1
0,1345,0,12,227,4,3,25603,28730,89,732,5152.99,7975,0,LOAN,36,5247.99,66,5200,1,0,4.75
0,1347,0,29,155,7,6,14346,12600,100,690,14000,18450,0,LOAN,48,14152,77,0,1,0,4.75
0,1348,5,17,124,5,3,1598,5420,29,664,11400,12000,3000,LOAN,42,8531.56,71,725,1,0,4.75
0,1351,,,,,,,,0,,11359,10500,1000,LOAN,60,11750.56,112,1250,1,0,4.75
0,1352,7,15,142,5,1,192,133,100,654,10475,9975,500,LOAN,60,12890.52,129,2000,1,1,1
0,1357,0,8,41,4,2,1929,7500,26,688,7900,7000,400,LOAN,48,8618.47,123,1840,1,1,1
1,1359,3,10,114,5,3,3682,446,100,668,17715.85,16950,1000,LOAN,60,17264.23,102,4166.67,1,0,4.75
0,1360,0,46,289,12,8,84596,132011,64,647,38500,40480,0,LEASE,39,38500,95,20000,0,0,4.75
1,1361,9,35,256,6,3,2778,24300,11,698,23494.5,24065,0,LEASE,60,23494.5,98,4260,1,0,4.75
0,1363,0,20,245,2,1,19,65200,0,795,39457.08,32335,4077.36,LEASE,63,35379.72,109,5000,0,0,4.75
0,1367,8,22,192,7,5,7211,6450,100,643,21009,21810,0,LEASE,60,21979,101,4583.33,0,0,4.75
1,1368,19,32,226,4,3,8852,13100,68,647,21207,20099,2500,LOAN,66,14698,93,4833,0,0,4.75
0,1372,7,10,88,,,,,0,661,22976.92,21279,0,LEASE,60,22976.92,108,3750,0,1,1
0,1373,0,11,163,3,2,2368,28360,8,791,22539,21810,3761,LOAN,48,18862.48,86,6000,0,0,4.75
0,1374,3,6,148,,0,0,29,0,655,10000,17125,0,LOAN,60,18500,108,1650,1,0,4.75
0,1375,0,9,240,4,3,6407,20014,32,776,29070,28670,1300,LOAN,36,13099.5,97,7083.33,0,0,4.75
0,1376,0,16,132,4,2,9324,28858,32,686,9800,8500,1000,LOAN,54,10213.65,120,3600,1,0,4.75
1,1377,2,6,64,2,0,0,134,0,663,11900,13129,1000,LOAN,66,12629.97,96,5050,0,1,1
0,1380,0,29,309,4,0,0,17000,0,793,20300,19525,0,LOAN,66,21340.7,109,4000,1,0,4.75
0,1381,5,43,588,24,20,19819,43177,46,539,25860,23000,0,LEASE,39,23489.78,112,4816.67,1,1,1
0,1385,0,14,476,,7,15182,77158,20,728,9072.9,7475,2100,LOAN,60,7016.45,94,2860,1,0,4.75
0,1387,0,9,41,6,3,87,10100,1,730,10940,11000,650,LOAN,60,11424.72,104,3166.67,1,0,4.75
0,1388,2,28,135,6,3,20401,38600,53,717,28757,25436,500,LOAN,60,27890.75,111,3500,0,0,4.75
0,1390,0,14,148,3,1,1242,10000,12,771,26607.99,20939,0,LEASE,60,26607.99,127,7083.34,0,0,4.75
0,1393,1,55,289,14,9,28085,73126,38,553,32650,37395,499,LEASE,48,31677.49,86,31666.66,1,1,1
0,1394,4,18,372,,5,6753,12313,55,655,10600,13500,0,LOAN,54,14585,108,2500,1,0,4.75
0,1395,1,24,74,11,10,25677,59449,43,640,16000,17000,0,LOAN,60,18360.98,108,6000,1,0,4.75
0,1396,5,23,196,10,7,15298,25900,59,721,26380,25890,1500,LOAN,72,25853.65,100,5900,1,0,4.75
0,1397,0,27,215,6,2,6857,23700,29,718,25600,29300,0,LOAN,72,26847.79,92,3600,0,0,4.75
0,1398,0,20,456,3,2,211,31410,1,739,12569,13200,400,LOAN,60,13147.84,100,3333.33,1,0,4.75
0,1400,2,9,132,6,5,5731,12596,45,670,21502,21000,0,LOAN,60,24818.52,118,10830,1,0,4.75
0,1401,0,33,148,9,6,12575,39469,32,700,21700,20000,6000,LOAN,66,17056.02,85,2166.67,1,0,4.75
0,1403,0,2,7,2,1,931,1000,93,645,22449.46,23647,0,LEASE,51,21687.86,95,6666.67,0,0,4.75
0,1407,4,11,115,,1,161,6600,2,696,8494,7900,500,LOAN,54,9008.7,114,8000,1,0,4.75
1,1408,2,8,68,3,2,3366,3300,100,717,23348,17960,0,LEASE,60,26431.52,147,1900,0,1,1
0,1412,0,1,19,1,0,0,1800,0,712,19509.75,17325,170.41,LOAN,66,20578.34,119,0,1,0,4.75
0,1415,0,18,71,4,3,1880,24072,8,759,19045,19159,0,LEASE,63,20215,106,2500,0,0,4.75
0,1416,0,5,112,3,1,181,605,30,690,27380,26340,0,LEASE,51,29074.33,110,4333.33,1,1,1
0,1419,0,20,103,,,,,0,712,11978,21210,0,LOAN,72,12063.7,57,3166.67,0,0,4.75
1,1421,1,12,73,3,0,0,3500,0,703,28645,21925,3000,LEASE,60,27905.01,127,3200,1,1,1
0,1422,2,13,446,,4,9068,25912,35,700,14652,14953,0,LEASE,60,16462,110,2500,0,0,4.75
0,1423,5,26,70,4,2,2617,3225,81,630,15200,13500,2000,LOAN,60,13293.5,98,3333.33,1,0,4.75
1,1425,17,40,175,4,3,12360,15000,82,553,14004,14917,1850,LEASE,60,13123.97,88,1750,0,0,4.75
0,1427,0,28,427,5,2,7270,25600,28,756,37300.75,30935,0,LOAN,72,37872.95,122,2400,0,0,4.75
0,1431,1,28,268,11,6,10318,25905,40,670,26530,24795,0,LOAN,66,27092.79,109,4565,0,0,4.75
1,1432,5,18,221,2,1,129,2019,6,659,22682,20450,2382,LOAN,60,21783.02,107,2750,0,0,4.75
0,1434,4,17,76,4,1,883,3300,27,652,19641,16610,2000,LEASE,60,18886.08,114,2025,1,0,4.75
0,1435,0,9,60,5,2,2568,536,100,676,30525,26550,0,LEASE,63,30668.65,116,5000,1,0,4.75
1,1436,2,5,96,,,,,0,643,23381,22000,1597,LOAN,66,26353.28,120,2689,1,1,1
0,1439,6,9,131,,3,8462,7151,100,644,7400,6399,2900,LOAN,60,3578.22,70,4300,0,0,4.75
0,1440,1,26,162,5,3,4127,7658,54,710,29100,27750,0,LOAN,60,28381.16,105,4800,1,0,4.75
0,1441,0,25,333,,6,41032,83149,49,666,20554,21030,0,LEASE,60,19245.54,98,3000,0,0,4.75
0,1442,3,5,49,,,,,0,668,23000,22550,0,LEASE,48,24045,107,6383.33,0,0,4.75
0,1444,1,20,104,8,3,2581,4260,61,686,38491.25,43580,4761.21,LOAN,72,37095.04,85,21666.66,0,0,4.75
0,1445,0,8,79,5,0,0,1100,0,727,17981,17000,0,LOAN,66,18438.27,108,3925,0,0,4.75
0,1448,0,6,69,2,1,2311,3600,64,701,28323.95,25420,2000,LEASE,63,26323.95,104,2500,0,0,4.75
0,1449,0,12,61,7,3,6128,7288,84,679,34642,32767,619,LOAN,66,37322.57,114,4166.67,0,1,1
1,1450,1,25,176,2,1,849,4000,21,678,18497,19455,482,LEASE,60,18559.27,95,2259,1,0,4.75
0,1453,0,24,306,7,4,2703,50800,5,798,27132,25975,4800,LOAN,48,22486.2,87,12166,1,0,4.75
0,1455,4,12,180,5,3,545,1164,47,682,30375.95,26625,13500,LOAN,60,17000.95,64,2833.33,0,1,1
0,1456,1,11,58,5,1,1797,10108,18,689,63700,57000,35000,LOAN,60,21242.4,50,8333.33,1,0,4.75
0,1457,1,15,271,5,2,12317,14900,83,621,22273,21475,1300,LOAN,66,21109.34,98,5750,1,0,4.75
0,1458,1,11,177,,3,3460,12843,27,679,13040,14000,0,LEASE,39,13047.19,93,3500,1,1,1
0,1459,0,8,64,4,3,20746,19500,100,714,20667.7,17000,0,LOAN,60,20619.75,122,5500,1,0,4.75
0,1460,4,21,171,6,2,3232,3400,95,668,17344.5,18400,0,LEASE,36,17144.5,94,2666.67,1,0,4.75
0,1462,0,8,42,5,3,7074,7172,99,600,16675,17000,150,LEASE,39,15850,97,6000,1,0,4.75
1,1466,2,18,363,,0,0,34560,0,707,14300,12575,500,LOAN,60,13923.26,111,2666.67,1,0,4.75
0,1468,,,,,,,,0,,14511.63,15760,4511.63,LOAN,60,10135,64,600,0,0,4.75
0,1469,0,24,284,16,13,21940,29293,75,645,14705,12300,2705,LOAN,60,13432.63,109,19083.33,1,1,1
0,1470,0,30,159,6,4,24558,26640,92,658,19550,19585,0,LEASE,42,20398.35,104,5500,0,0,4.75
0,1471,0,16,126,6,5,8575,48089,18,770,26854,28574,0,LEASE,60,26854,94,3200,0,0,4.75
1,1472,4,14,88,6,4,2662,4322,62,674,33505,33700,3165,LEASE,60,34300,102,2400,1,0,4.75
0,1473,,,,,,,,0,,38390,37500,10000,LOAN,60,28731.92,77,9583.33,0,1,1
0,1474,0,23,86,6,4,6360,10600,60,695,11467.4,12389,0,LOAN,60,11602.4,94,3000,0,0,4.75
0,1476,1,25,159,5,2,8600,28689,30,770,40601,36610,3120.79,LEASE,48,37480.21,102,6000,0,0,4.75
0,1478,0,13,67,,3,10427,14100,74,705,6550,0,1050,LOAN,36,5500,84,6800,0,0,4.75
0,1479,0,30,136,12,9,9164,34288,27,717,14574,14500,1800,LOAN,60,14355.7,99,1800,1,1,1
0,1482,2,31,292,10,8,48585,45699,100,678,17557,16728,857,LEASE,60,18314.28,109,7666.67,0,0,4.75
0,1483,5,9,132,,3,4874,5318,92,613,19300,18800,3500,LOAN,54,15694.12,84,2100,1,0,4.75
0,1484,2,20,177,4,2,2802,8658,32,713,15053,14525,0,LOAN,66,16232.45,112,2500,1,0,4.75
0,1486,2,12,39,9,1,181,300,60,643,15295,14800,2500,LOAN,60,13975.24,94,2686.67,1,0,4.75
0,1487,0,5,18,,2,212,7400,3,674,19629.25,19000,13629.25,LOAN,24,4658.25,32,3000,0,0,4.75
0,1489,0,20,137,5,2,16937,25500,66,698,19607,20468,0,LOAN,72,24252.27,118,2850,0,0,4.75
0,1490,0,1,10,,,,,0,641,17100,16500,2600,LOAN,66,13540.43,82,2800,0,0,4.75
0,1491,,,,,,,,0,,8900,7000,1600,LOAN,48,7895.4,113,1083.33,1,0,4.75
1,1492,1,9,73,2,1,444,3500,13,706,34437.06,33715,1964.15,LEASE,36,32485.25,96,3766.67,0,1,1
0,1493,4,13,169,2,1,1496,1010,100,612,26364.69,23698,3318.01,LEASE,60,23046.68,97,3500,0,1,1
0,1495,0,28,225,5,2,1582,86450,2,780,13814,13000,0,LOAN,60,13949.34,107,12000,0,0,4.75
0,1496,1,23,211,6,3,3548,30925,11,742,32640.94,30579,0,LOAN,60,31792.94,105,7100,0,0,4.75
0,1498,0,22,217,6,4,424,40271,1,803,27990,28500,7390,LOAN,72,19736.77,72,3800,1,0,4.75
0,1499,,,,,,,,0,,10681,10500,1500,LOAN,60,9181,87,1457.42,1,0,4.75
0,1501,2,12,155,,,9998,9998,100,746,16200,15000,1500,LOAN,66,16056.27,107,3000,1,0,4.75
0,1502,0,27,315,11,7,36352,51227,71,679,11330.88,0,4000,LOAN,60,8150.37,72,500,0,0,4.75
0,1505,10,28,264,8,4,2400,2226,100,625,4686,6500,200,LOAN,36,6278.26,97,2555.33,1,0,4.75
0,1511,0,25,198,4,3,1313,33585,4,778,27715,22976,0,LEASE,60,28402.9,124,4083.33,0,0,4.75
0,1512,2,4,98,,,,,0,626,5971,5699,500,LOAN,60,7068.36,124,4290,0,0,4.75
0,1513,2,12,125,3,1,556,1300,43,675,16412,17225,0,LEASE,63,17157.59,100,2083.33,0,1,1
0,1514,0,3,16,4,2,1959,3700,53,625,8710,8275,500,LOAN,48,9847.54,119,0,1,1,1
0,1515,0,7,40,5,2,1206,1350,89,657,22555,22810,0,LEASE,60,23121.62,101,2138,0,1,1
0,1517,1,12,301,6,4,5620,8529,66,685,16078.76,15700,0,LOAN,60,16640.06,106,2500,1,0,4.75
0,1518,4,4,63,,,,,0,615,8349,8500,400,LOAN,54,9040.47,106,1300,1,0,4.75
0,1521,0,12,185,4,1,296,554,53,781,16827.4,12500,11000,LOAN,24,5912.4,47,21333.34,1,0,4.75
0,1522,26,37,97,9,4,3777,6713,56,676,14508,10875,2539,LOAN,48,12437.88,114,4166.67,1,1,1
0,1524,8,22,229,3,1,318,4087,8,684,31416.13,30000,8000,LOAN,54,24793.88,83,13333.33,1,0,4.75
0,1525,0,12,137,2,1,19,4093,0,728,23250,21636,0,LEASE,60,24419,113,2916.67,0,0,4.75
1,1526,8,27,162,6,3,5036,5446,92,637,10200,9500,1800,LOAN,48,8924.64,94,2861,1,0,4.75
0,1527,0,3,214,2,1,436,4000,11,728,14171.14,16145,0,LEASE,60,15111.14,94,2450,0,0,4.75
1,1528,9,29,247,4,3,7232,9366,77,610,7997,7700,1697,LOAN,54,9154.6,119,4500,1,0,4.75
1,1529,9,16,123,4,1,8874,7500,100,642,16995,17500,1049,LEASE,60,17085.93,98,4668,1,1,1
0,1531,0,27,249,,6,24442,59970,41,691,20251.75,18375,0,LOAN,60,17632.45,96,2000,0,0,4.75
0,1532,12,28,210,6,3,6629,6300,100,624,15888,23347,0,LEASE,48,17139,73,6000,1,0,4.75
0,1533,4,25,174,8,5,9291,26040,36,627,13417,13000,800,LOAN,60,15984.25,123,5333.33,1,0,4.75
1,1534,3,12,321,4,3,449,14700,3,759,20500,20300,1200,LEASE,36,19075,95,3918,1,0,4.75
1,1535,13,16,123,4,1,482,500,96,570,12000,13750,0,LOAN,54,11195.65,87,3000,1,0,4.75
0,1537,1,14,128,4,3,4173,24986,17,742,36107,33530,8527,LOAN,66,27665.05,83,4583.33,1,0,4.75
0,1539,0,0,26,,,,,0,648,10500,12075,350,LOAN,60,12905.94,107,1500,1,1,1
0,1540,3,25,288,8,7,41310,48982,84,657,26650,28200,1250,LEASE,63,26785,95,12950,0,0,4.75
0,1541,2,36,223,8,4,966,14369,7,687,38772,41000,0,LEASE,36,38772,95,15000,0,1,1
0,1543,7,10,63,2,1,490,500,98,654,25900,25900,0,LEASE,60,26900,104,5085,0,0,4.75
0,1544,1,19,180,5,3,4085,34640,12,706,16123.14,15619,771.35,LOAN,60,16912.04,108,4681.67,0,0,4.75
0,1545,0,11,251,4,2,3301,23069,14,736,27521.25,29825,1000,LOAN,60,26666.25,89,10833.33,0,0,4.75
0,1546,0,1,48,1,0,0,1200,0,741,20701,18000,2500,LOAN,72,23225.22,129,1600,1,0,4.75
0,1547,0,13,98,3,2,134,26000,1,782,24357,25961,5614,LOAN,60,18878.09,73,6666.67,0,0,4.75
0,1549,,,,,,,,0,,15155,8800,2000,LOAN,54,8843,100,1942,1,1,1
0,1551,1,16,174,,2,2714,9036,30,730,19926.58,19000,5000,LOAN,54,14926.58,79,4250,1,0,4.75
0,1552,3,17,117,5,3,1488,4147,36,653,14750.73,14970,2000,LOAN,66,13984.21,93,2110.44,0,0,4.75
0,1554,0,14,179,2,1,353,12900,3,807,15167.95,15000,2500,LOAN,60,12819.95,85,3500,1,0,4.75
0,1556,2,11,109,6,5,2405,2416,100,682,23373,19159,4214,LOAN,66,21754,114,3600,1,1,1
0,1557,0,9,255,4,1,1953,14100,14,795,22000,23945,50,LOAN,72,22348.2,93,670.25,0,0,4.75
1,1559,8,22,130,6,4,2560,2630,97,631,21239,21564,0,LEASE,48,21239.93,98,7333.33,1,0,4.75
0,1560,1,19,170,9,8,1931,31003,6,709,29994,31760,0,LEASE,63,29994,94,9060,0,0,4.75
0,1562,3,4,35,,,,,0,679,23498,18745,0,LOAN,60,30059.96,160,4500,0,0,4.75
1,1563,3,9,66,3,2,1584,2149,74,634,18919,16600,3398,LOAN,54,16799.09,101,5296.67,1,0,4.75
0,1564,4,24,120,9,2,1540,6514,24,664,18900,18150,3000,LOAN,60,15201.34,84,8500,1,0,4.75
0,1565,0,29,288,4,2,3716,27352,14,746,18500,0,5000,LOAN,72,11861.97,64,6250.33,0,0,4.75
0,1567,0,18,278,5,4,46026,64500,71,706,10600,9900,0,LOAN,60,10195,107,10916.67,1,0,4.75
0,1568,1,7,48,3,1,1500,827,100,687,17588.15,16500,0,LOAN,66,17525.84,107,2600,1,0,4.75
0,1570,4,23,139,6,2,2843,5600,51,618,14961,14285,1800,LOAN,60,16581.24,116,5500,0,1,1
0,1572,0,5,19,4,3,520,6066,9,681,19879,19590,6000,LOAN,66,14221.34,73,1450,1,0,4.75
0,1576,7,20,126,4,1,190,727,26,675,16990.4,16225,1376.83,LOAN,66,16721.57,103,2600,1,0,4.75
0,1578,0,23,200,6,5,13647,82718,16,720,22100,22000,3000,LOAN,60,19195.25,87,4583.33,1,0,4.75
0,1580,0,30,218,6,4,1347,17600,8,776,12400,9500,4695,LOAN,48,7790,82,6666.67,1,0,4.75
0,1583,3,18,200,4,3,15848,32860,48,610,19727.13,19065,0,LEASE,36,19727.13,103,5208,0,0,4.75
0,1584,1,12,75,4,2,3182,11900,27,703,29863,29000,1000,LOAN,72,28863.3,100,5000,1,0,4.75
0,1585,0,2,12,3,1,526,3000,18,710,17512,15709,4100,LOAN,48,8060.93,85,11250,0,0,4.75
0,1589,2,40,115,6,5,29369,29331,100,606,29195,28855,0,LEASE,36,27695,96,4250,0,0,4.75
0,1591,0,4,133,,1,698,14800,5,765,23390.25,23065,5990.25,LOAN,60,17552,76,3126.06,0,0,4.75
0,1592,0,9,68,6,4,2260,10787,21,728,32065,38119,0,LEASE,36,27745.03,84,3333.33,0,0,4.75
0,1593,0,29,109,19,12,29324,29249,100,614,9700,9250,1700,LOAN,60,9332.4,101,5300,1,1,1
0,1594,1,34,182,15,6,5553,15489,36,652,2975,3000,0,LOAN,24,2976.4,99,4800,1,0,4.75
0,1595,0,34,181,5,1,3297,15505,21,720,20106.87,16275,0,LEASE,63,20106.87,124,1500,0,0,4.75
0,1596,1,35,160,8,6,5702,31873,18,729,21400,19267,5500,LOAN,72,16051.92,83,9641.67,0,0,4.75
0,1597,0,30,120,8,1,1399,21218,7,771,18925.86,16725,86,LEASE,60,18839.86,113,4916.67,1,0,4.75
0,1599,0,1,6,,0,0,100,0,668,14230,13400,5000,LOAN,60,9160.84,69,3500,0,0,4.75
0,1601,2,18,168,9,5,1835,30110,6,691,21520,19850,0,LEASE,60,23155,117,4833.33,0,0,4.75
0,1603,6,18,111,1,0,0,600,0,649,22269,22500,2500,LOAN,60,17213.15,77,2600,1,1,1
0,1605,1,9,121,3,0,0,3500,0,719,10620,9000,500,LOAN,48,11857.8,132,3750,1,0,4.75
0,1606,1,22,203,9,7,19695,31860,62,582,10000,11250,0,LOAN,60,11700.7,104,1250,1,0,4.75
0,1607,0,21,115,4,1,40,13117,0,789,26325,25450,0,LEASE,48,26100,103,3500,0,0,4.75
0,1609,0,12,195,2,1,2070,15900,13,777,16915,15375,5000,LOAN,54,11915.4,77,6416.67,1,0,4.75
0,1612,0,5,85,3,2,5844,5900,99,676,16000,17938,500,LEASE,60,16077,90,2916.67,0,0,4.75
0,1617,3,18,214,3,2,3672,9640,38,705,29961,33198,5000,LEASE,63,26012.45,78,4200,0,0,4.75
0,1618,0,29,168,11,9,34055,45900,74,665,13377.95,15200,5650,LOAN,66,8208.01,54,1900,0,0,4.75
0,1623,4,19,156,3,2,2655,18600,14,737,15599,15225,2500,LOAN,36,14441.5,95,13942,1,0,4.75
0,1624,0,28,119,5,2,2175,33800,6,732,27968.5,29450,1550,LEASE,39,26418.5,90,8333.33,1,0,4.75
0,1627,2,16,60,4,2,984,1610,61,628,16209,15000,1709,LOAN,60,16860,112,1400,1,0,4.75
0,1628,3,19,165,8,6,10091,10574,95,604,9598,9600,0,LOAN,60,9450.91,100,3166.67,1,0,4.75
0,1629,0,19,64,5,3,4595,26285,17,710,16000,18000,1000,LOAN,60,16240.07,90,5483.33,1,0,4.75
0,1630,,,,,,,,0,,16929,16575,9150,LOAN,60,9084.26,55,700,1,0,4.75
0,1632,0,20,213,7,4,2193,52870,4,764,34779.25,28925,924.01,LEASE,60,33855.69,117,9000,0,0,4.75
0,1634,1,26,216,3,1,220,39637,1,799,26401.82,26145,1200,LEASE,60,24320.82,93,2122,0,0,4.75
0,1635,1,19,468,,0,0,6959,0,783,28828,28200,15000,LOAN,60,15624.9,55,4500,1,0,4.75
0,1636,7,15,82,,,,,0,616,10882,11725,0,LEASE,51,10682.55,93,4801,1,0,4.75
0,1639,4,16,159,3,1,451,947,48,618,21060.25,20600,3500,LOAN,60,22889.51,111,5703.05,1,0,4.75
0,1641,0,6,55,4,3,662,17700,4,782,16490,16000,6935,LOAN,60,10608.89,66,3800,1,0,4.75
0,1642,0,4,63,2,1,326,1100,30,728,27774,23500,2000,LOAN,66,26429,112,916.67,1,0,4.75
0,1643,2,21,319,,3,12354,46300,27,689,30900,24300,4200,LEASE,51,32075,132,3214.67,0,0,4.75
0,1646,0,19,173,3,1,1253,29417,4,765,35935,40770,3744.51,LEASE,36,32190.49,79,900,0,0,4.75
0,1647,0,28,158,5,2,1600,3500,46,780,20650,18790,7000,LOAN,60,13651,73,3000,1,0,4.75
1,1649,4,17,130,4,2,2122,4400,48,689,27091,30600,3000,LOAN,72,25086.4,82,5660,0,0,4.75
0,1650,0,12,84,3,1,178,500,36,745,19383,19250,0,LEASE,51,19383,101,3100,1,0,4.75
0,1651,1,11,138,4,0,0,1669,0,675,17704.75,15000,3365,LOAN,60,15798.62,105,4100,1,1,1
0,1654,0,25,199,6,5,7136,65210,11,804,8326,7025,0,LOAN,66,8597.86,122,3333.33,1,0,4.75
0,1655,6,19,270,7,5,21777,31320,70,701,18398,14700,1500,LOAN,60,18084.73,123,4500,1,0,4.75
0,1657,8,21,150,4,1,1398,5400,26,614,19700,16225,3700,LOAN,66,21956.12,135,3000,1,0,4.75
0,1658,0,8,187,3,1,161,5000,3,789,29817.61,31368,500,LEASE,48,29317.61,93,6358.58,0,0,4.75
0,1659,0,4,137,,,,,0,708,5957,4751,1200,LOAN,36,6463.16,136,2685,1,0,4.75
0,1661,0,43,177,6,4,12551,28375,44,691,41454.9,36705,2870,LEASE,48,38479.9,105,7666.66,0,0,4.75
0,1662,5,10,44,4,2,1024,1500,68,688,23000,21425,1000,LOAN,66,22431.25,105,3800,1,0,4.75
0,1664,0,29,384,4,3,8225,72731,11,792,26616,22265,0,LEASE,48,26616.42,120,3000,0,0,4.75
0,1665,0,11,63,4,2,2416,4400,55,630,12839,11800,0,LEASE,39,13923.5,118,2520,1,0,4.75
0,1666,0,47,203,8,5,8134,20624,39,647,27013.65,27500,0,LEASE,60,27058.65,98,8000,0,1,1
0,1667,1,10,131,4,2,590,1100,54,700,11584,8975,600,LOAN,42,11079,123,3000,1,0,4.75
0,1669,,,,,,,,0,765,11509.4,10500,1000,LOAN,60,10509.4,100,6586.67,1,0,4.75
1,1670,3,7,116,2,1,367,847,43,630,27157,29980,0,LEASE,48,26613.1,91,5000,1,0,4.75
1,1671,2,6,58,,,,,0,643,12950,13325,2000,LOAN,60,11959.25,90,1750,1,0,4.75
0,1675,0,23,349,9,6,18016,20700,87,707,10604.83,12675,2000,LOAN,60,9089.83,72,5700,1,0,4.75
0,1678,4,11,105,,,9998,0,0,631,24195,21155,2500,LOAN,66,21785.25,103,3140,0,1,1
0,1679,0,32,165,6,3,9411,52217,18,750,22291,25546,0,LEASE,63,24124.91,94,8000,0,0,4.75
0,1683,0,17,116,8,5,19300,37677,51,701,15795,18000,0,LEASE,36,15795,88,2641.67,1,0,4.75
0,1684,0,10,424,1,0,0,6050,0,779,20071.34,20745,11600,LOAN,24,7356.34,35,3000,0,0,4.75
0,1686,0,11,383,,2,172,17428,1,771,24384,24425,3046.7,LEASE,63,21337.3,87,1916.67,0,0,4.75
0,1687,6,48,151,7,3,3624,18036,20,672,6499,5999,500,LOAN,60,6696.31,112,1600,0,1,1
0,1690,0,26,128,3,2,1013,27378,4,775,13190,14000,3500,LOAN,36,9391.84,69,4000,1,0,4.75
0,1691,0,10,270,,2,430,32580,1,799,19900,17725,5409.53,LOAN,60,15105.42,85,3264,1,0,4.75
0,1693,2,7,54,5,4,4506,5640,80,616,15874,15050,2000,LOAN,60,15201,101,1800,1,0,4.75
0,1694,1,2,57,,1,3022,3100,97,623,8622,9000,0,LOAN,48,8227.4,96,3666.67,1,0,4.75
0,1695,0,14,134,11,9,14062,20503,69,657,18910,19000,0,LEASE,60,19880,105,2350,1,0,4.75
0,1698,1,32,480,7,5,16488,25637,64,579,20264,20755,2000,LOAN,60,19834.53,96,2958.33,0,0,4.75
0,1701,0,38,275,7,3,4824,51424,9,733,13299.22,13254,4500,LOAN,60,9575.22,72,3300,0,0,4.75
0,1702,6,34,197,9,6,31331,50814,62,,21450.1,20845,0,LEASE,48,21450.1,103,6200,0,1,1
0,1704,0,21,125,6,2,12013,68740,17,792,32370,35910,470,LEASE,48,32178.16,90,9083.33,0,0,4.75
0,1708,1,32,174,7,5,10665,12782,83,714,26600,26826,0,LEASE,60,26320,99,3333.33,0,0,4.75
0,1709,0,7,131,8,3,2114,2589,82,705,23206.57,21738,0,LEASE,54,23206.57,107,4916.66,0,1,1
0,1711,0,24,168,5,3,2364,36800,6,757,24504,25100,5504,LOAN,60,19135,76,5833.33,1,0,4.75
